DATE,CPIAUCSL,INDPRO,DGS3MO,WTISPLC_PCH,USD3MTD156N,HOUST_PCH,UNRATE,BAMLC0A4CBBBEY,BAMLC0A1CAAAEY,DGS10,THREEFFTP10_PCH,DGS5,DGS2,DGS1,DGS1MO
1982-02-01,94.7,51.3016,14.27944444,-6.76514,.,2.72835,8.9,.,.,14.42555556,.,14.54055556,14.82333333,14.73388889,.
1982-03-01,94.7,50.9104,13.31478261,-9.75919,.,7.50577,9,.,.,13.86130435,.,13.9773913,14.19434783,13.94913043,.
1982-04-01,95,50.4627,13.3447619,17.45084,.,-1.50376,9.3,.,.,13.87190476,.,14.00380952,14.20238095,13.97952381,.
1982-05-01,95.9,50.138,12.714,7.41405,.,11.77754,9.4,.,.,13.6225,.,13.754,13.777,13.3435,.
1982-06-01,97,49.9692,13.07863636,-2.39354,.,-12,9.6,.,.,14.29954545,.,14.42636364,14.46545455,14.065,.
1982-07-01,97.5,49.8138,11.86333333,-2.59481,.,29.26829,9.8,.,.,13.94619048,.,14.06714286,13.79714286,13.23666667,.
1982-08-01,97.7,49.3773,8.997272727,-0.61475,.,-10.2916,9.8,.,.,13.055,.,12.99818182,12.32363636,11.42818182,.
1982-09-01,97.7,49.226,8.192857143,4.94845,.,9.36902,10.1,.,.,12.33904762,.,12.24809524,11.78333333,10.85380952,.
1982-10-01,98.1,48.7874,7.9675,0.14033,.,2.53497,10.4,.,.,10.9065,.,10.7995,10.1875,9.317,.
1982-11-01,98,48.592,8.346315789,-4.28812,.,16.96505,10.8,.,.,10.55052632,.,10.38157895,9.795789474,9.159473684,.
1982-12-01,97.7,48.2424,8.202727273,-7.11567,.,-5.02915,10.8,.,.,10.54,.,10.22227273,9.662272727,8.906818182,.
1983-01-01,97.9,49.1762,8.117142857,-1.67087,.,21.71911,10.4,.,.,10.45714286,.,10.02571429,9.327619048,8.621904762,.
1983-02-01,98,48.8688,8.394210526,-7.18179,.,7.12484,10.4,.,.,10.72473684,.,10.25736842,9.636315789,8.922631579,.
1983-03-01,98.1,49.2654,8.659565217,-0.44905,.,-5.47381,10.3,.,.,10.50652174,.,10.08347826,9.656086957,9.043478261,.
1983-04-01,98.8,49.8675,8.5135,6.21096,.,-8.34371,10.2,.,.,10.4,.,10.0215,9.568,8.979,.
1983-05-01,99.2,50.2084,8.495714286,-1.99281,.,20.65217,10.1,.,.,10.38,.,10.03428571,9.489047619,8.904285714,.
1983-06-01,99.4,50.5089,9.139545455,3.33333,.,-2.42117,10.1,.,.,10.84863636,.,10.62818182,10.18181818,9.657272727,.
1983-07-01,99.8,51.2733,9.4495,2.12903,.,3.00058,9.4,.,.,11.377,.,11.209,10.685,10.197,.
1983-08-01,100.1,51.8454,9.739130435,0.78964,.,7.0028,9.5,.,.,11.84608696,.,11.62608696,11.07043478,10.52869565,.
1983-09-01,100.4,52.6303,9.361428571,-2.50705,.,-10.4712,9.2,.,.,11.65380952,.,11.43,10.79,10.15619048,.
1983-10-01,100.8,53.0679,8.988,-2.25008,.,0.2924,8.8,.,.,11.541,.,11.278,10.571,9.805,.
1983-11-01,101.1,53.2534,9.111052632,-1.87438,.,4.08163,8.5,.,.,11.69,.,11.40894737,10.66421053,9.937368421,.
1983-12-01,101.4,53.5343,9.357619048,-2.01072,.,-5.43417,8.3,.,.,11.82952381,.,11.5447619,10.83666667,10.10904762,.
1984-01-01,102.1,54.6008,9.263809524,1.53899,.,12.38152,8,.,.,11.67428571,.,11.36857143,10.64238095,9.901428571,.
1984-02-01,102.6,54.835,9.459473684,1.5325,.,19.13548,7.8,.,.,11.84210526,.,11.53842105,10.78526316,10.04315789,.
1984-03-01,102.9,55.1052,9.889545455,2.04346,.,-26.41593,7.8,.,.,12.31909091,.,12.02136364,11.31454545,10.58909091,.
1984-04-01,103.3,55.4514,10.073,-0.46487,.,11.30487,7.7,.,.,12.6335,.,12.3715,11.686,10.9045,.
1984-05-01,103.5,55.7141,10.22318182,-0.32007,.,-4.15991,7.4,.,.,13.40863636,.,13.17272727,12.47,11.65727273,.
1984-06-01,103.7,55.9085,10.26047619,-1.81193,.,3.88952,7.2,.,.,13.56285714,.,13.47666667,12.90666667,12.08380952,.
1984-07-01,104.1,56.0842,10.53095238,-4.05446,.,-6.02279,7.5,.,.,13.36238095,.,13.2747619,12.87761905,12.02619048,.
1984-08-01,104.4,56.1376,10.90043478,1.73205,.,-8.42956,7.5,.,.,12.71608696,.,12.68478261,12.43434783,11.82217391,.
1984-09-01,104.7,56.0382,10.79578947,0.20855,.,7.06179,7.3,.,.,12.52263158,.,12.53210526,12.20473684,11.57947368,.
1984-10-01,105.1,55.9459,10.12454545,-1.86278,.,-6.36042,7.4,.,.,12.16045455,.,12.06090909,11.6,10.89545455,.
1984-11-01,105.3,56.1667,8.924736842,-2.31879,.,6.22642,7.2,.,.,11.57263158,.,11.32526316,10.64894737,9.815789474,.
1984-12-01,105.5,56.2296,8.3375,-9.4989,.,-4.55891,7.3,.,.,11.4995,.,11.0695,10.1815,9.3335,.
1985-01-01,105.7,56.1398,8.02,0.83369,.,6.14144,7.3,.,.,11.38428571,.,10.93238095,9.930952381,9.024285714,.
1985-02-01,106.3,56.3323,8.557222222,6.35701,.,-4.61718,7.2,.,.,11.50888889,.,11.13111111,10.16555556,9.291666667,.
1985-03-01,106.8,56.4232,8.83,3.54589,.,10.29412,7.2,.,.,11.8552381,.,11.52047619,10.71285714,9.863809524,.
1985-04-01,107,56.2693,8.221904762,2.00793,.,1.16667,7.3,.,.,11.4347619,.,11.00666667,10.08904762,9.140952381,.
1985-05-01,107.2,56.3488,7.733181818,-4.10345,.,-7.743,7.2,.,.,10.84681818,.,10.33590909,9.394090909,8.464545455,.
1985-06-01,107.5,56.3901,7.18,-1.73768,.,-0.2381,7.4,.,.,10.156,.,9.599,8.688,7.8045,.
1985-07-01,107.7,56.0234,7.316363636,0.68526,.,0.47733,7.4,.,.,10.30681818,.,9.7,8.773181818,7.856363636,.
1985-08-01,107.9,56.2555,7.370454545,1.55878,.,3.50356,7.1,.,.,10.33181818,.,9.809545455,8.943636364,8.047272727,.
1985-09-01,108.1,56.4983,7.333157895,1.92398,.,-3.84395,7.1,.,.,10.37315789,.,9.81,8.983157895,8.065263158,.
1985-10-01,108.5,56.2648,7.400909091,4.41514,.,9.42721,7.1,.,.,10.23681818,.,9.688636364,8.864545455,8.010909091,.
1985-11-01,109,56.4549,7.476315789,4.31647,.,-7.41549,7,.,.,9.781578947,.,9.275263158,8.581052632,7.878421053,.
1985-12-01,109.5,57.0458,7.33,-11.6347,.,14.36985,7,.,.,9.259047619,.,8.728571429,8.146666667,7.674761905,.
1986-01-01,109.9,57.3104,7.301904762,-15.73013,8.159090909,1.5448,6.7,.,.,9.193809524,.,8.683333333,8.142380952,7.728571429,.
1986-02-01,109.7,56.9344,7.290526316,-32.69993,8.015625,-6.28803,7.2,.,.,8.704210526,.,8.335789474,7.967368421,7.613157895,.
1986-03-01,109.1,56.542,6.764,-18.28779,7.569078947,1.51515,7.2,.,.,7.7785,.,7.46,7.2145,7.029,.
1986-04-01,108.7,56.5599,6.235454545,1.81487,6.93625,3.03838,7.1,.,.,7.299090909,.,7.053636364,6.695,6.440454545,.
1986-05-01,109,56.6823,6.334761905,20.21484,6.995315,-4.08691,7.2,.,.,7.70952381,.,7.524761905,7.067142857,6.649047619,.
1986-06-01,109.4,56.4976,6.396666667,-12.78814,7.063990476,-0.37756,7.2,.,.,7.79952381,.,7.637619048,7.184761905,6.732380952,.
1986-07-01,109.5,56.814,5.999545455,-14.06192,6.6644,-3.51922,7,.,.,7.303181818,.,7.062727273,6.666363636,6.265909091,.
1986-08-01,109.6,56.7381,5.685238095,30.38445,6.196875,1.40292,6.9,.,.,7.165714286,.,6.802380952,6.326190476,5.932380952,.
1986-09-01,110,56.8532,5.352380952,-1.18606,5.997159091,-6.64084,7,.,.,7.447619048,.,6.919047619,6.346190476,5.774285714,.
1986-10-01,110.2,57.1191,5.323181818,-0.40904,5.999321739,-0.35566,7,.,.,7.426363636,.,6.832272727,6.279090909,5.720909091,.
1986-11-01,110.4,57.3792,5.5,2.39025,6.08594,-3.45033,6.9,.,.,7.250555556,.,6.755,6.276666667,5.798333333,.
1986-12-01,110.8,57.8623,5.682727273,5.71447,6.382442857,12.939,6.6,.,.,7.112727273,.,6.669090909,6.271818182,5.874545455,.
1987-01-01,111.4,57.685,5.578,16.04877,6.216518095,-3.21877,6.6,.,.,7.0845,.,6.635,6.226,5.7785,.
1987-02-01,111.8,58.4399,5.751052632,-4.98499,6.4453125,0.5637,6.6,.,.,7.250526316,.,6.792105263,6.397894737,5.958947368,.
1987-03-01,112.2,58.516,5.765909091,3.26639,6.494318182,-3.25112,6.6,.,.,7.248636364,.,6.793181818,6.424545455,6.033181818,.
1987-04-01,112.7,58.8851,5.815714286,1.84649,6.8695315,-6.48899,6.3,.,.,8.022857143,.,7.574285714,7.024285714,6.504285714,.
1987-05-01,113,59.2653,5.8465,4.14096,7.365131579,0.86741,6.3,.,.,8.613,.,8.2595,7.7615,7.0035,.
1987-06-01,113.5,59.5409,5.854545455,3.18826,7.238636364,-2.08845,6.2,.,.,8.402272727,.,8.016363636,7.573181818,6.795454545,.
1987-07-01,113.8,59.9536,5.879090909,6.59379,6.992527391,-1.19197,6.1,.,.,8.446818182,.,8.008181818,7.442272727,6.683181818,.
1987-08-01,114.3,60.4517,6.233333333,-5.06205,7.040625,1.90476,6,.,.,8.76047619,.,8.322857143,7.752857143,7.025238095,.
1987-09-01,114.7,60.6069,6.621428571,-3.68945,7.632102273,5.60748,5.9,.,.,9.421904762,.,8.942857143,8.343809524,7.668095238,.
1987-10-01,115,61.491,6.350952381,1.64908,8.417613636,-10.61947,6,.,.,9.52,.,9.08,8.397619048,7.593333333,.
1987-11-01,115.4,61.8137,5.89,-4.67553,7.532738095,9.30693,5.8,.,.,8.860526316,.,8.347368421,7.692631579,6.964736842,.
1987-12-01,115.6,62.119,5.959545455,-8.87421,7.976190476,-15.45894,5.7,.,.,8.987727273,.,8.451363636,7.857727273,7.173181818,.
1988-01-01,116,62.1469,6.004736842,-0.46981,7.2281255,-9.21429,5.7,.,.,8.665789474,.,8.177894737,7.63,6.988947368,.
1988-02-01,116.2,62.4169,5.8425,-2.30186,6.841518095,15.893,5.7,.,.,8.212,.,7.7125,7.1805,6.64,.
1988-03-01,116.5,62.5418,5.87,-3.26871,6.857336957,4.00543,5.7,.,.,8.373478261,.,7.833913043,7.270434783,6.706521739,.
1988-04-01,117.2,62.8959,6.083,10.22384,7.199013158,2.67624,5.4,.,.,8.7185,.,8.194,7.5895,7.008,.
1988-05-01,117.5,62.8223,6.454285714,-2.44476,7.515625,-9.66306,5.6,.,.,9.089047619,.,8.582380952,7.995714286,7.397142857,.
1988-06-01,118,62.9823,6.664090909,-5.20702,7.735795455,4.01126,5.4,.,.,8.921363636,.,8.486818182,8.025909091,7.489545455,.
1988-07-01,118.5,63.0093,6.948,-6.24319,8.197917143,-0.74425,5.4,.,.,9.056,.,8.655,8.279,7.754,.
1988-08-01,119,63.2723,7.299565217,0.16776,8.588778636,1.77232,5.6,.,.,9.260434783,.,8.936521739,8.628695652,8.170434783,.
1988-09-01,119.5,63.099,7.478095238,-6.80881,8.424005909,-0.06698,5.4,.,.,8.977142857,.,8.692857143,8.463333333,8.093333333,.
1988-10-01,119.9,63.4122,7.597,-4.62432,8.628720476,2.01072,5.4,.,.,8.7955,.,8.5125,8.354,8.1095,.
1988-11-01,120.3,63.5128,8.0285,1.29729,9.022727273,3.08804,5.3,.,.,8.9625,.,8.7865,8.666,8.476,.
1988-12-01,120.7,63.8233,8.348571429,16.3769,9.415625,-0.38241,5.3,.,.,9.105714286,.,9.092857143,9.088571429,8.991904762,.
1989-01-01,121.2,64.0153,8.5585,10.55576,9.401785714,3.71081,5.4,.,.,9.0915,.,9.1485,9.1755,9.0475,.
1989-02-01,121.6,63.7242,8.836842105,-0.87305,9.7375,-12.0913,5.2,.,.,9.168947368,.,9.270526316,9.371578947,9.253157895,.
1989-03-01,122.2,63.8691,9.142272727,9.08224,10.29761905,-0.21053,5,.,.,9.357727273,.,9.514090909,9.679545455,9.570454545,.
1989-04-01,123.1,63.9124,8.9625,8.20262,10.171094,-5.83685,5.2,.,.,9.1755,.,9.295,9.4515,9.363,.
1989-05-01,123.7,63.4884,8.735909091,-4.79087,9.768601429,-0.59746,5.2,.,.,8.859090909,.,8.909545455,9.017727273,8.977272727,.
1989-06-01,124.1,63.5187,8.434545455,-0.13478,9.397017273,4.95868,5.3,.,.,8.277272727,.,8.292272727,8.406363636,8.440909091,.
1989-07-01,124.5,62.9354,8.147,-1.80455,8.973214286,2.14746,5.2,.,.,8.0185,.,7.8265,7.8195,7.8945,.
1989-08-01,124.5,63.5168,8.17,-5.71167,8.823863636,-6.65732,5.2,.,.,8.112608696,.,8.089565217,8.144782609,8.183913043,.
1989-09-01,124.8,63.2954,8.0145,5.78771,8.973214286,-3.97898,5.3,.,.,8.1905,.,8.1745,8.2845,8.221,.
1989-10-01,125.4,63.2542,7.89952381,2.53649,8.795454545,10.24238,5.3,.,.,8.007619048,.,7.966190476,7.979047619,7.990952381,.
1989-11-01,125.9,63.4616,7.943809524,-1.34886,8.545454545,-4.1844,5.4,.,.,7.874285714,.,7.810952381,7.795714286,7.76952381,.
1989-12-01,126.3,63.8467,7.8795,6.39758,8.509868421,-7.40192,5.4,.,.,7.836,.,7.7465,7.777,7.723,.
1990-01-01,127.5,63.4228,7.898095238,7.36438,8.349431818,23.98082,5.4,.,.,8.206666667,.,8.11952381,8.085238095,7.920952381,.
1990-02-01,128,64.0446,8.002105263,-2.35414,8.365625,-7.3501,5.3,.,.,8.473157895,4.85944,8.424736842,8.370526316,8.111052632,.
1990-03-01,128.6,64.358,8.17,-7.64429,8.491477273,-10.29923,5.2,.,.,8.588636364,0.10751,8.600454545,8.626818182,8.35,.
1990-04-01,128.9,64.2602,8.0405,-8.99207,8.569901579,-3.18076,5.4,.,.,8.7855,3.31591,8.768,8.724,8.4045,.
1990-05-01,129.1,64.3973,8.006818182,-1.85664,8.475446667,-2.88462,5.4,.,.,8.758181818,0.80056,8.735909091,8.642272727,8.316363636,.
1990-06-01,129.9,64.6041,7.986666667,-7.49027,8.351934762,-2.88779,5.2,.,.,8.48,-2.99541,8.43047619,8.350952381,8.096190476,.
1990-07-01,130.5,64.5205,7.874761905,10.47359,8.220880909,-0.50977,5.5,.,.,8.471428571,2.2599,8.330952381,8.157142857,7.940952381,.
1990-08-01,131.6,64.7326,7.694347826,45.79891,8.090909091,-4.78224,5.7,.,.,8.752608696,10.13776,8.436521739,8.061304348,7.779130435,.
1990-09-01,132.5,64.8145,7.597894737,23.96776,8.1875,-0.44843,5.9,.,.,8.893157895,4.83164,8.513684211,8.079473684,7.763157895,.
1990-10-01,133.4,64.3274,7.4,6.63461,8.169157826,-8.64865,5.9,.,.,8.719545455,-2.76204,8.327727273,7.877727273,7.551363636,.
1990-11-01,133.7,63.5753,7.2905,-10.08296,8.164772727,12.91913,6.2,.,.,8.392,-4.88843,8.0225,7.5985,7.3135,.
1990-12-01,134.2,63.1594,6.9495,-15.36533,7.921875263,-15.37118,6.3,.,.,8.075,-5.19203,7.7265,7.314,7.0505,.
1991-01-01,134.7,62.8852,6.41047619,-8.69883,7.337358182,-17.64706,6.4,.,.,8.092857143,5.46469,7.7,7.125238095,6.644285714,.
1991-02-01,134.8,62.4462,6.116315789,-17.77315,6.7125,20.92732,6.6,.,.,7.854736842,-1.59248,7.472631579,6.866842105,6.266842105,.
1991-03-01,134.8,62.119,6.0935,-3.23052,6.56875,-4.55959,6.8,.,.,8.11,4.59806,7.772,7.103,6.396,.
1991-04-01,135.1,62.2415,5.825454545,4.84894,6.223214286,8.68621,6.7,.,.,8.039090909,0.05615,7.700909091,6.948181818,6.235909091,.
1991-05-01,135.6,62.8646,5.633636364,2.00259,6.05952381,-0.4995,6.9,.,.,8.067727273,3.61848,7.701363636,6.783636364,6.130454545,.
1991-06-01,136,63.4372,5.751,-4.91996,6.20625,4.01606,6.9,.,.,8.284,1.97235,7.937,6.956,6.3585,.
1991-07-01,136.2,63.5128,5.750909091,6.06586,6.138586957,2.60618,6.8,.,.,8.272727273,0.17244,7.911363636,6.917727273,6.305909091,.
1991-08-01,136.6,63.5671,5.497727273,1.25117,5.770833333,-1.31703,6.9,.,.,7.9,-1.17304,7.425,6.433181818,5.778181818,.
1991-09-01,137,64.133,5.3735,0.77923,5.619047619,-3.24118,6.9,.,.,7.65,-2.62272,7.136,6.1815,5.5725,.
1991-10-01,137.2,64.0213,5.144090909,6.27259,5.470108696,6.30542,7,.,.,7.527272727,-1.06314,6.871363636,5.912272727,5.333636364,.
1991-11-01,137.8,63.948,4.689473684,-3.28483,5.071428571,2.22428,7,.,.,7.417368421,4.16043,6.617894737,5.558947368,4.889473684,.
1991-12-01,138.2,63.6937,4.184285714,-13.12264,4.60625,-2.17588,7.3,.,.,7.088571429,-0.11827,6.186190476,5.025714286,4.378095238,.
1992-01-01,138.3,63.3374,3.906190476,-3.57125,4.181463182,8.98981,7.3,.,.,7.032380952,1.31904,6.242857143,4.958095238,4.150952381,.
1992-02-01,138.6,63.7911,3.95,0.92986,4.175,6.29252,7.4,.,.,7.337894737,4.07864,6.577894737,5.212105263,4.287368421,.
1992-03-01,139.1,64.3212,4.138636364,-0.4159,4.386008636,3.76,7.4,.,.,7.542272727,-3.06575,6.945454545,5.685,4.634545455,.
1992-04-01,139.4,64.8088,3.839047619,7.01523,4.1703125,-15.266,7.4,.,.,7.48047619,3.30298,6.784285714,5.344285714,4.299047619,.
1992-05-01,139.7,65.0202,3.719,3.44317,3.960115263,10.46406,7.6,.,.,7.392,0.36434,6.6925,5.2255,4.1895,.
1992-06-01,140.1,65.0295,3.745,6.85291,3.994318182,-5.68369,7.8,.,.,7.261818182,-1.95995,6.482727273,5.048181818,4.165909091,.
1992-07-01,140.5,65.6172,3.279545455,-2.75307,3.516983478,-0.52402,7.7,.,.,6.844545455,0.08724,5.836818182,4.355454545,3.595909091,.
1992-08-01,140.8,65.2943,3.199047619,-1.87968,3.45,7.63828,7.6,.,.,6.585714286,-4.09129,5.596190476,4.192857143,3.471904762,.
1992-09-01,141.1,65.446,2.968571429,2.58548,3.283735909,-3.26264,7.6,.,.,6.415238095,0.6691,5.38,3.894285714,3.184285714,.
1992-10-01,141.7,65.9369,2.932857143,-0.97708,3.437145,4.89039,7.3,.,.,6.589047619,1.83213,5.60047619,4.082857143,3.302380952,.
1992-11-01,142.1,66.2174,3.205789474,-6.2062,3.796131429,-2.41158,7.4,.,.,6.873157895,-1.15812,6.037894737,4.579473684,3.682105263,.
1992-12-01,142.3,66.2772,3.291363636,-4.5964,3.636904762,1.07084,7.4,.,.,6.77,-3.94273,6.075909091,4.673636364,3.711363636,.
1993-01-01,142.8,66.5643,3.071052632,-1.71072,3.346875,-1.38549,7.3,.,.,6.6,-0.37822,5.833684211,4.39,3.496315789,.
1993-02-01,143.1,66.8594,2.992631579,5.12713,3.238672,0,7.1,.,.,6.258947368,-6.32222,5.428947368,4.098421053,3.385789474,.
1993-03-01,143.3,66.7658,3.014347826,1.46611,3.240149565,-10.49587,7,.,.,5.975217391,-5.08262,5.194782609,3.949565217,3.333043478,.
1993-04-01,143.8,67,2.93047619,-0.37843,3.2265625,16.15882,7.1,.,.,5.96952381,0.77355,5.132857143,3.837619048,3.244285714,.
1993-05-01,144.2,66.7674,3.025,-1.62802,3.243421053,0.15898,7.1,.,.,6.0355,-0.87979,5.198,3.977,3.3635,.
1993-06-01,144.3,66.8781,3.144545455,-4.36309,3.337713182,1.5873,7,.,.,5.962727273,-9.08158,5.216818182,4.163636364,3.536363636,.
1993-07-01,144.5,67.0845,3.110952381,-6.31358,3.294034091,-2.03125,6.9,.,.,5.805238095,-5.14884,5.090952381,4.071904762,3.474761905,.
1993-08-01,144.8,67.014,3.090454545,0.8004,3.261904762,3.66826,6.8,.,.,5.677727273,-1.93787,5.025,4.001363636,3.443636364,.
1993-09-01,145,67.3345,3.008571429,-2.74863,3.210227273,3.30769,6.7,.,.,5.36,-9.46879,4.734761905,3.847142857,3.356190476,.
1993-10-01,145.6,67.8515,3.092,3.60283,3.386904762,3.64855,6.8,.,.,5.334,-2.75535,4.707,3.8745,3.392,.
1993-11-01,146,68.1326,3.1795,-7.96914,3.488636364,-1.14943,6.6,.,.,5.724,10.5723,5.063,4.1555,3.579,.
1993-12-01,146.3,68.5054,3.127727273,-13.10857,3.373511905,11.40988,6.5,.,.,5.774090909,0.73898,5.146818182,4.212272727,3.607272727,.
1994-01-01,146.3,68.7648,3.0445,3.37698,3.271875,-17.02544,6.6,.,.,5.7505,-0.35105,5.087,4.14,3.5425,.
1994-02-01,146.7,68.7836,3.330526316,-1.46667,3.553125,5.11006,6.6,.,.,5.973157895,2.60287,5.395263158,4.474210526,3.865789474,.
1994-03-01,147.1,69.4766,3.590869565,-0.81191,3.877378261,16.97831,6.5,.,.,6.482608696,8.90808,5.941304348,4.995217391,4.319130435,.
1994-04-01,147.2,69.8703,3.780526316,11.73261,4.131578947,-6.32992,6.4,.,.,6.972105263,6.83881,6.524210526,5.549473684,4.815789474,.
1994-05-01,147.5,70.2281,4.267619048,9.15751,4.65,4.16382,6.1,.,.,7.183333333,-2.23586,6.78,5.968095238,5.314285714,.
1994-06-01,147.9,70.6763,4.249090909,6.65548,4.637074091,-7.6671,6.1,.,.,7.101363636,-2.00325,6.695454545,5.931363636,5.267272727,.
1994-07-01,148.4,70.7846,4.4565,3.04143,4.858259048,2.12917,6.1,.,.,7.298,3.57071,6.9095,6.13,5.4765,.
1994-08-01,149,71.2053,4.61173913,-6.4631,4.918324091,0.76442,6,.,.,7.236086957,-3.22334,6.877826087,6.177391304,5.562173913,.
1994-09-01,149.3,71.4767,4.751428571,-5.00544,5.127840909,1.65517,5.9,.,.,7.457142857,4.4166,7.083333333,6.392380952,5.762857143,.
1994-10-01,149.4,72.082,5.102,1.43184,5.622395714,-1.62822,5.8,.,.,7.744,2.07519,7.403,6.7285,6.1145,.
1994-11-01,149.8,72.5263,5.449,2.20215,5.881037273,4.2069,5.6,.,.,7.955,-0.13413,7.7175,7.1485,6.54,.
1994-12-01,150.1,73.2879,5.764761905,-5.19337,6.384375,-3.70615,5.5,.,.,7.813809524,-14.10704,7.776190476,7.58952381,7.136190476,.
1995-01-01,150.5,73.4219,5.9015,4.83683,6.337425714,-3.29897,5.6,.,.,7.7795,0.19284,7.756,7.507,7.0505,.
1995-02-01,150.9,73.3025,5.939473684,3.00167,6.261719,-6.46766,5.4,.,.,7.469473684,-2.5515,7.365789474,7.111578947,6.696842105,.
1995-03-01,151.2,73.4081,5.910434783,0.10793,6.268682174,-5.09119,5.4,.,.,7.204782609,-1.59988,7.047391304,6.775652174,6.43173913,.
1995-04-01,151.8,73.3612,5.837894737,7.1159,6.236111111,1.44115,5.8,.,.,7.062631579,-1.68836,6.86,6.567894737,6.265789474,.
1995-05-01,152.1,73.6104,5.847727273,-0.65425,6.125,3.70955,5.6,.,.,6.632727273,-9.33934,6.414545455,6.170909091,5.997727273,.
1995-06-01,152.4,73.8602,5.639090909,-6.68693,6.005859091,-2.51142,5.6,.,.,6.168181818,-9.04067,5.928636364,5.715909091,5.642272727,.
1995-07-01,152.6,73.5664,5.593,-6.08035,5.897879524,14.05152,5.7,.,.,6.278,3.23938,6.0085,5.78,5.594,.
1995-08-01,152.9,74.495,5.565652174,4.21965,5.902166364,-3.08008,5.7,.,.,6.48826087,6.29455,6.243913043,5.980869565,5.752608696,.
1995-09-01,153.1,74.7937,5.434,1.10926,5.864211429,-3.31921,5.6,.,.,6.1975,-8.48769,6.0015,5.806,5.62,.
1995-10-01,153.5,74.7017,5.444285714,-4.33352,5.9375,0,5.5,.,.,6.044761905,-7.83957,5.862857143,5.697142857,5.59047619,.
1995-11-01,153.7,74.8897,5.518095238,3.15367,5.877485909,6.06282,5.6,.,.,5.93047619,-0.04999,5.694285714,5.479047619,5.432857143,.
1995-12-01,153.9,75.1755,5.294,5.83658,5.765214211,-1.44628,5.6,.,.,5.7115,-5.71821,5.5135,5.3245,5.307,.
1996-01-01,154.7,74.6841,5.15047619,-0.84034,5.542791818,2.51572,5.6,.,.,5.652380952,1.64694,5.362380952,5.112380952,5.087619048,.
1996-02-01,155,75.8344,4.9645,1.00636,5.275111429,1.63599,5.5,.,.,5.8055,12.10217,5.3795,5.0255,4.942,.
1996-03-01,155.5,75.7631,5.097619048,12.00839,5.39416,-4.49363,5.5,.,.,6.268571429,9.51584,5.966190476,5.660952381,5.342380952,.
1996-04-01,156.1,76.4562,5.087727273,10.34644,5.4939465,6.46067,5.6,.,.,6.511363636,3.90532,6.300909091,5.957272727,5.537727273,.
1996-05-01,156.4,77.0161,5.153636364,-9.84302,5.496651905,-0.79156,5.6,.,.,6.736818182,4.72653,6.483181818,6.095,5.636818182,.
1996-06-01,156.7,77.6669,5.2315,-3.76471,5.5697275,-2.46011,5.3,.,.,6.912,1.55871,6.6895,6.297,5.81,.
1996-07-01,157,77.5662,5.298181818,4.25428,5.640285652,0.34083,5.5,.,.,6.865454545,-3.29599,6.635909091,6.27,5.850909091,.
1996-08-01,157.2,78.016,5.189090909,3.00188,5.52734381,5.77446,5.1,.,.,6.635454545,-4.33553,6.389090909,6.029090909,5.666818182,.
1996-09-01,157.7,78.5532,5.2375,9.24408,5.617745714,-5.26654,5.2,.,.,6.832,5.69792,6.597,6.234,5.833,.
1996-10-01,158.2,78.5065,5.123181818,3.79325,5.544837391,-5.62712,5.2,.,.,6.533636364,-6.14222,6.270454545,5.912727273,5.55,.
1996-11-01,158.7,79.1996,5.169473684,-4.77912,5.5,6.96839,5.4,.,.,6.203684211,-8.88697,5.973157895,5.701578947,5.423157895,.
1996-12-01,159.1,79.7143,5.04047619,7.08562,5.5517585,-7.99194,5.4,.,.,6.302380952,1.09572,6.068095238,5.781904762,5.471904762,.
1997-01-01,159.4,79.8273,5.165714286,-0.86648,5.565340909,-1.09489,5.3,7.389545455,6.849545455,6.579047619,7.4299,6.333333333,6.008095238,5.612380952,.
