DATE,CPIAUCSL,INDPRO,DGS3MO,WTISPLC_PCH,USD3MTD156N,HOUST_PCH
2004-11-01,191.700,97.6137,2.1075000000000000,-8.78976,2.3061081818181818,-13.99614
2004-12-01,191.700,98.3318,2.2227272727272727,-10.58605,2.4991371428571429,14.59035
2005-01-01,191.600,98.7845,2.3710000000000000,8.10062,2.6667500000000000,4.99510
2005-02-01,192.400,99.4639,2.5794736842105263,2.41247,2.8195010000000000,2.93843
2005-03-01,193.100,99.3061,2.7959090909090909,13.21659,3.0235119047619048,-15.54146
2005-04-01,193.700,99.4734,2.8366666666666667,-2.33843,3.1532628571428571,10.56867
2005-05-01,193.600,99.6033,2.9019047619047619,-6.05204,3.2740195000000000,-1.74672
2005-06-01,193.700,99.9853,3.0363636363636364,12.90387,3.4262513636363636,2.12346
2005-07-01,194.900,99.6692,3.2875000000000000,4.33701,3.6130247619047619,-0.67698
2005-08-01,196.100,99.9435,3.5182608695652174,10.68143,3.7990240909090909,1.99611
2005-09-01,198.800,98.0779,3.4942857142857143,0.92350,3.9057177272727273,2.67303
2005-10-01,199.100,99.3149,3.7925000000000000,-4.88028,4.1674004761904762,-3.99814
2005-11-01,198.100,100.3216,3.9745000000000000,-6.52557,4.3522340909090909,3.97094
2005-12-01,198.100,100.9437,3.9709523809523810,1.93825,4.4910015000000000,-7.12622
2006-01-01,199.300,101.0627,4.3360000000000000,10.23052,4.6052685714285714,13.99198
2006-02-01,199.400,101.0669,4.5394736842105263,-5.92276,4.7555470000000000,-6.77519
2006-03-01,199.700,101.2751,4.6278260869565217,2.06068,4.9202913043478261,-7.07881
2006-04-01,200.700,101.6813,4.7215789473684211,10.79491,5.0711538888888889,-7.51651
2006-05-01,201.300,101.5790,4.8363636363636364,1.79366,5.1855109523809524,6.64470
2006-06-01,201.800,101.9693,4.9177272727272727,0.02819,5.3848031818181818,-7.20906
2006-07-01,202.900,101.9319,5.0765000000000000,4.86189,5.4953285714285714,-3.60710
2006-08-01,203.800,102.3327,5.0904347826086957,-1.82771,5.4206972727272727,-5.00864
2006-09-01,202.800,102.1252,4.9300000000000000,-12.56674,5.3836647619047619,4.24242
2006-10-01,201.900,102.0668,5.0461904761904762,-7.81274,5.3733400000000000,-13.31395
2006-11-01,202.000,101.9688,5.0733333333333333,0.83220,5.3720786363636364,5.29846
2006-12-01,203.100,103.0292,4.9730000000000000,4.48038,5.3599684210526316,5.03185
2007-01-01,203.437,102.4933,5.1052380952380952,-12.02644,5.3600113636363636,-14.55428
2007-02-01,204.226,103.5264,5.1631578947368421,8.59447,5.3594065000000000,5.03903
2007-03-01,205.288,103.7521,5.0800000000000000,2.19372,5.3471454545454545,1.01351
2007-04-01,205.904,104.4814,5.0066666666666667,5.63078,5.3547642105263158,-0.33445
2007-05-01,206.755,104.5322,4.8677272727272727,-0.79725,5.3589142857142857,-5.03356
2007-06-01,207.234,104.5617,4.7419047619047619,6.33470,5.3600000000000000,2.33216
2007-07-01,207.603,104.5227,4.9609523809523810,9.92887,5.3596550000000000,-6.49171
2007-08-01,207.667,104.7556,4.3169565217391304,-2.41305,5.4827063636363636,-1.77253
2007-09-01,208.547,105.1611,3.9942105263157895,10.41580,5.4939390000000000,-11.05263
2007-10-01,209.190,104.7171,4.0027272727272727,7.84436,5.1465226086956522,6.84700
2007-11-01,210.834,105.3338,3.3545000000000000,9.76798,4.9620750000000000,-5.30063
2007-12-01,211.445,105.3457,3.0665000000000000,-3.05432,4.9794089473684211,-13.36675
2008-01-01,212.174,105.0619,2.8200000000000000,1.32999,3.9176431818181818,4.53230
2008-02-01,212.687,104.7094,2.1740000000000000,2.58203,3.0875904761904762,1.75277
2008-03-01,213.448,104.4616,1.2835000000000000,10.70792,2.7825010526315789,-8.88486
2008-04-01,213.942,103.6704,1.3118181818181818,6.64077,2.7946600000000000,0.79602
2008-05-01,215.208,103.0863,1.7642857142857143,11.38847,2.6923780000000000,-3.94867
2008-06-01,217.463,102.8445,1.8904761904761905,6.81075,2.7653895238095238,7.50257
2008-07-01,219.016,102.3002,1.6550000000000000,-0.36586,2.7923391304347826,-11.75908
2008-08-01,218.690,100.7353,1.7528571428571429,-12.61241,2.8062525000000000,-8.55905
2008-09-01,218.877,96.3666,1.1466666666666667,-10.89958,3.1216772727272727,-2.84360
2008-10-01,216.995,97.2832,0.68590909090909090909,-26.22714,4.0585869565217391,-5.24390
2008-11-01,213.153,96.0605,0.19388888888888888889,-25.06197,2.2790630000000000,-16.08752
2008-12-01,211.398,93.2521,0.03409090909090909091,-28.58635,1.8293457142857143,-14.11043
2009-01-01,211.933,91.0373,0.12950000000000000000,1.75524,1.2108052380952381,-12.50000
2009-02-01,212.705,90.4502,0.29526315789473684211,-6.18112,1.2426270000000000,18.77551
2009-03-01,212.495,89.0160,0.21590909090909090909,22.52298,1.2667372727272727,-13.23024
2009-04-01,212.709,88.3056,0.15809523809523809524,3.77241,1.1062215000000000,-5.34653
2009-05-01,213.022,87.4155,0.17700000000000000000,18.81904,0.81503421052631578947,12.97071
2009-06-01,214.790,87.0742,0.17863636363636363636,17.78229,0.62071227272727272727,8.33333
2009-07-01,214.726,88.0323,0.18363636363636363636,-8.02239,0.51532782608695652174,1.53846
2009-08-01,215.445,89.0190,0.17190476190476190476,10.87533,0.42451850000000000000,-1.34680
2009-09-01,215.861,89.6926,0.12333333333333333333,-2.25162,0.29794909090909090909,-0.17065
2009-10-01,216.509,89.9797,0.07428571428571428571,9.15635,0.28308227272727272727,-8.71795
2009-11-01,217.234,90.3375,0.05210526315789473684,2.98074,0.26814095238095238095,10.11236
2009-12-01,217.347,90.6132,0.05454545454545454545,-4.84119,0.25304619047619047619,-1.19048
2010-01-01,217.488,91.6642,0.06157894736842105263,5.27591,0.25011950000000000000,5.67986
2010-02-01,217.281,91.9940,0.10894736842105263158,-2.30120,0.25051950000000000000,-1.62866
2010-03-01,217.353,92.5993,0.15043478260869565217,6.30725,0.26842478260869565217,5.29801
2010-04-01,217.403,92.9436,0.16227272727272727273,3.98818,0.31160650000000000000,8.01887
2010-05-01,217.290,94.2997,0.16000000000000000000,-12.59470,0.45851421052631578947,-15.13828
2010-06-01,217.199,94.4397,0.12363636363636363636,2.04496,0.53689863636363636364,-8.06175
2010-07-01,217.605,94.8536,0.15761904761904761905,1.35368,0.51032772727272727273,1.86567
2010-08-01,217.923,95.1448,0.15500000000000000000,0.58924,0.36254666666666666667,9.70696
2010-09-01,218.275,95.3637,0.15190476190476190476,-1.96563,0.29136590909090909091,-0.83472
2010-10-01,219.035,95.1109,0.13450000000000000000,8.75050,0.28884000000000000000,-8.58586
2010-11-01,219.590,95.1383,0.14300000000000000000,2.73504,0.28712045454545454545,0.36832
2010-12-01,220.472,96.0599,0.14090909090909090909,5.82363,0.30272333333333333333,-1.10092
2011-01-01,221.187,95.9364,0.15200000000000000000,0.42677,0.30341050000000000000,16.88312
2011-02-01,221.898,95.5154,0.13210526315789473684,0.17893,0.31190000000000000000,-17.93651
2011-03-01,223.046,96.4643,0.10043478260869565217,14.91404,0.30843478260869565217,16.05416
2011-04-01,224.093,96.1187,0.05850000000000000000,6.89722,0.28138222222222222222,-7.66667
2011-05-01,224.806,96.3377,0.04095238095238095238,-7.91530,0.26071300000000000000,1.26354
2011-06-01,224.806,96.6154,0.03727272727272727273,-4.97385,0.24782409090909090909,8.37790
2011-07-01,225.395,97.1292,0.03750000000000000000,0.93468,0.24991190476190476190,2.46711
2011-08-01,226.106,97.6731,0.02434782608695652174,-11.17399,0.29323772727272727273,-6.09952
2011-09-01,226.597,97.6494,0.01380952380952380952,-0.83401,0.35022681818181818182,11.11111
2011-10-01,226.750,98.3222,0.01900000000000000000,0.93447,0.40647857142857142857,-6.15385
2011-11-01,227.169,98.2433,0.01400000000000000000,12.49855,0.47529181818181818182,16.55738
2011-12-01,227.223,98.7876,0.01142857142857142857,1.39903,0.55573750000000000000,-2.39100
2012-01-01,227.842,99.3925,0.03450000000000000000,1.69423,0.56590000000000000000,4.17867
2012-02-01,228.329,99.6203,0.09200000000000000000,2.00519,0.50324047619047619048,-2.62794
2012-03-01,228.807,99.1551,0.08409090909090909091,3.85330,0.47328863636363636364,-1.27841
2012-04-01,229.187,99.9006,0.08380952380952380952,-2.69329,0.46680789473684210526,8.34532
2012-05-01,228.713,100.0924,0.08954545454545454545,-8.35188,0.46653181818181818182,-5.97610
2012-06-01,228.524,100.0728,0.09142857142857142857,-12.97782,0.46558684210526315789,6.92090
2012-07-01,228.590,100.3354,0.09714285714285714286,6.69822,0.45355454545454545455,-2.24571
2012-08-01,229.918,99.8560,0.10260869565217391304,7.08518,0.43260000000000000000,1.89189
2012-09-01,231.015,99.9049,0.10526315789473684211,0.59473,0.38563250000000000000,12.33422
2012-10-01,231.638,100.1167,0.10476190476190476190,-5.43708,0.33048913043478260870,8.02834
2012-11-01,231.249,100.5991,0.09350000000000000000,-3.24886,0.31102272727272727273,-8.96175
2012-12-01,231.221,100.9542,0.07000000000000000000,1.83476,0.30947368421052631579,17.16687
2013-01-01,231.679,100.8204,0.07428571428571428571,7.29745,0.30261363636363636364,-9.01639
2013-02-01,232.937,101.3995,0.09894736842105263158,0.66533,0.29049500000000000000,8.33333
2013-03-01,232.282,101.8114,0.08700000000000000000,-2.38145,0.28190000000000000000,4.98960
2013-04-01,231.797,101.6364,0.06000000000000000000,-1.05320,0.27714285714285714286,-17.32673
2013-05-01,231.893,101.7476,0.04409090909090909091,2.96514,0.27416904761904761905,11.37725
2013-06-01,232.445,101.9549,0.05050000000000000000,1.05485,0.27374000000000000000,-9.78495
2013-07-01,232.900,101.5204,0.03545454545454545455,9.25887,0.26758260869565217391,4.88677
2013-08-01,233.456,102.1907,0.04363636363636363636,1.81523,0.26339523809523809524,4.20455
2013-09-01,233.544,102.7170,0.01600000000000000000,-0.26274,0.25317857142857142857,-7.30643
2013-10-01,233.669,102.5371,0.04727272727272727273,-5.40973,0.24176521739130434783,8.82353
2013-11-01,234.100,102.8379,0.06789473684210526316,-6.64412,0.23824523809523809524,18.91892
2013-12-01,234.719,103.1504,0.06666666666666666667,4.01662,0.24389750000000000000,-8.90909
2014-01-01,235.288,102.7216,0.04333333333333333333,-3.08307,0.23822954545454545455,-11.37725
2014-02-01,235.547,103.5917,0.05263157894736842105,6.55253,0.23520250000000000000,6.30631
2014-03-01,236.028,104.5889,0.05238095238095238095,-0.01984,0.23409761904761904762,2.75424
2014-04-01,236.468,104.6371,0.03095238095238095238,1.25992,0.22749500000000000000,7.52577
2014-05-01,236.918,105.0152,0.03238095238095238095,0.10777,0.22609000000000000000,-3.45158
2014-06-01,237.231,105.4081,0.03571428571428571429,3.53298,0.23094523809523809524,-9.53327
2014-07-01,237.498,105.6157,0.02636363636363636364,-2.07959,0.23417391304347826087,19.09989
2014-08-01,237.460,105.4986,0.03285714285714285714,-6.80568,0.23465000000000000000,-9.30876
2014-09-01,237.477,105.8138,0.02000000000000000000,-3.44935,0.23403181818181818182,3.96341
2014-10-01,237.430,105.8357,0.01681818181818181818,-9.45178,0.23137608695652173913,4.98534
2014-11-01,236.983,106.6634,0.02166666666666666667,-10.20142,0.23286250000000000000,-6.79702
2014-12-01,236.252,106.5085,0.02909090909090909091,-21.77068,0.24460714285714285714,7.19281
2015-01-01,234.747,105.9806,0.02750000000000000000,-20.35756,0.25431904761904761905,1.11836
2015-02-01,235.342,105.4425,0.01789473684210526316,7.11563,0.25842000000000000000,-18.34101
2015-03-01,235.976,105.1464,0.02772727272727272727,-5.45670,0.26829772727272727273,8.35214
2015-04-01,236.222,104.5272,0.02318181818181818182,13.86449,0.27596000000000000000,23.95833
2015-05-01,237.001,104.0742,0.01650000000000000000,8.85216,0.27953684210526315789,-9.32773
2015-06-01,237.657,103.7174,0.01500000000000000000,0.92796,0.28271136363636363636,11.67748
2015-07-01,238.034,104.3243,0.03227272727272727273,-14.91140,0.29066956521739130435,-4.89627
2015-08-01,238.033,104.1621,0.07190476190476190476,-15.77603,0.32079750000000000000,-1.39616
2015-09-01,237.498,103.7768,0.02428571428571428571,6.08817,0.33111136363636363636,8.31858
2015-10-01,237.733,103.3976,0.01666666666666666667,1.62709,0.32135909090909090909,-13.56209
2015-11-01,238.017,102.6866,0.12631578947368421053,-8.17828,0.37097142857142857143,10.77505
2015-12-01,237.761,102.1014,0.22863636363636363636,-12.37041,0.53323571428571428571,-2.21843
2016-01-01,237.827,102.9525,0.25736842105263157895,-14.81581,0.61955250000000000000,-3.75218
2016-02-01,237.514,102.2225,0.31450000000000000000,-4.29293,0.62271904761904761905,9.06618
2016-03-01,237.990,101.4155,0.29727272727272727273,23.84565,0.63200000000000000000,-7.39817
2016-04-01,238.835,101.5167,0.22809523809523809524,8.52197,0.63275000000000000000,3.94973
2016-05-01,239.440,101.4298,0.27666666666666666667,14.62577,0.64477250000000000000,-2.33161
2016-06-01,240.144,101.8747,0.27272727272727272727,4.38878,0.65162045454545454545,6.10080
2016-07-01,240.111,102.1325,0.30100000000000000000,-8.42904,0.69630952380952380952,3.75000
2016-08-01,240.595,102.0407,0.29956521739130434783,0.15677,0.81022318181818181818,-7.22892
2016-09-01,241.068,102.0477,0.29428571428571428571,1.02862,0.84968045454545454545,-7.18615
2016-10-01,241.641,102.2485,0.33150000000000000000,10.18150,0.87868285714285714286,23.22761
2016-11-01,241.993,102.0507,0.45250000000000000000,-8.27642,0.90846409090909090909,-12.94474
2016-12-01,242.712,102.9281,0.51190476190476190476,13.81954,0.97532850000000000000,10.17391
2017-01-01,243.717,103.0366,0.51900000000000000000,1.01982,1.02569285714285714286,-4.81452
2017-02-01,244.028,102.6479,0.52631578947368421053,1.84762,1.04459650000000000000,6.30182
2017-03-01,243.721,103.3430,0.74782608695652173913,-7.74266,1.1347130434782609,-7.48830
2017-04-01,244.058,104.2721,0.80842105263157894737,3.50699,1.1590305555555556,-3.03541
2017-05-01,243.926,104.4129,0.90318181818181818182,-5.05288,1.1858495238095238,-2.34783
2017-06-01,244.179,104.5849,0.99909090909090909091,-6.80693,1.2624095454545455,10.68566
2017-07-01,244.328,104.5427,1.0865000000000000,3.20938,1.3075128571428571,-2.89622
2017-08-01,245.304,104.0475,1.03217391304347826087,3.02380,1.3141768181818182,-3.64540
2017-09-01,246.445,104.0502,1.04650000000000000000,3.70525,1.3232957142857143,0.94583
2017-10-01,246.570,105.6287,1.0933333333333333,3.53272,1.3607931818181818,6.98467
2017-11-01,247.333,106.1930,1.2504761904761905,9.81000,1.4342040909090909,3.50318
2017-12-01,247.847,106.5360,1.3415000000000000,2.18927,1.6017521052631579,-7.76923
2018-01-01,248.816,106.2655,1.4323809523809524,10.05529,1.7339709090909091,9.59133
2018-02-01,249.475,106.6419,1.5878947368421053,-2.30769,1.8746720000000000,-1.97869
2018-03-01,249.413,107.2519,1.7266666666666667,0.80347,2.1733576190476190,3.64907
2018-04-01,249.957,108.2223,1.7880952380952381,5.61135,2.3494260000000000,-4.94382
2018-05-01,250.640,107.3639,1.8995454545454545,5.63019,2.3356085714285714,5.12214
2018-06-01,251.176,108.1707,1.9352380952380952,-3.01515,2.3302642857142857,-10.79460
2018-07-01,251.482,108.6520,1.9947619047619048,4.58229,2.3391181818181818,0.42017
2018-08-01,251.905,109.5246,2.0726086956521739,-4.11383,2.3235750000000000,7.11297
2018-09-01,252.261,109.6749,2.1652631578947368,3.18836,2.3494270000000000,-2.65625
2018-10-01,252.777,109.9165,2.2931818181818182,0.74042,2.4606265217391304,-3.13002
2018-11-01,252.662,110.5067,2.3740000000000000,-19.49117,2.6491840909090909,-0.24855
2018-12-01,252.653,110.5516,2.4121052631578947,-13.06180,2.7877421052631579,-7.22591
2019-01-01,252.550,110.1185,2.4238095238095238,3.75606,2.7741777272727273,13.87645
2019-02-01,253.181,109.5631,2.4378947368421053,6.94823,2.6766780000000000,-10.61321
2019-03-01,254.095,109.6811,2.4538095238095238,5.82348,2.6056747619047619,5.80475
2019-04-01,254.943,108.9888,2.4328571428571429,9.81943,2.5895395000000000,5.32003
2019-05-01,255.167,109.2264,2.4031818181818182,-4.74475,2.5316809523809524,0.07893
2019-06-01,255.402,109.2774,2.2195000000000000,-10.14302,2.3974965000000000,-2.60252
2019-07-01,256.087,109.0852,2.1450000000000000,4.92133,2.2936543478260870,-1.86235
2019-08-01,256.294,109.8543,1.9904545454545455,-4.42895,2.1647938095238095,13.61386
2019-09-01,256.593,109.4725,1.9345000000000000,3.90440,2.1251823809523810,-7.48003
2019-10-01,257.229,109.0270,1.6786363636363636,-5.25022,1.9774213043478261,5.18053
2019-11-01,257.824,110.0388,1.5721052631578947,5.68940,1.9048119047619048,2.31343
2019-12-01,258.444,109.6527,1.5652380952380952,4.99737,1.9075775000000000,15.75492
2020-01-01,258.820,109.2128,1.5523809523809524,-3.94122,1.8197300000000000,1.89036
2020-02-01,259.050,109.3608,1.5447368421052632,-12.13491,1.6789340000000000,-3.09215
2020-03-01,257.953,104.3554,0.29545454545454545455,-42.20419,1.1023554545454545,-19.01723
2020-04-01,255.902,91.2823,0.13809523809523809524,-43.34132,1.0918845000000000,-26.39874
2020-05-01,255.768,92.5503,0.12750000000000000000,72.56798,0.40417315789473684211,4.28266
2020-06-01,.,.,0.15954545454545454545,33.96359,0.31065238095238095238,.
2020-07-01,.,.,.,.,.,.
